,Unnamed: 1,browserbite-dt-internal-k3,browserbite-randomforest-internal-k3,browserbite-svm-internal-k3,browserbite-nn-internal-k3,crosscheck-dt-internal-k3,crosscheck-randomforest-internal-k3,crosscheck-svm-internal-k3,crosscheck-nn-internal-k3,browserninja1-dt-internal-k3,browserninja1-randomforest-internal-k3,browserninja1-svm-internal-k3,browserninja1-nn-internal-k3,browserninja2-dt-internal-k3,browserninja2-randomforest-internal-k3,browserninja2-svm-internal-k3,browserninja2-nn-internal-k3,browserninja3-dt-internal-k3,browserninja3-randomforest-internal-k3,browserninja3-svm-internal-k3,browserninja3-nn-internal-k3
1,,0.22388059701492533,0.34328358208955223,0.3880597014925373,0.417910447761194,0.3880597014925373,0.373134328358209,0.3283582089552239,0.2388059701492537,0.4328358208955224,0.417910447761194,0.41791044776119396,0.5373134328358209,0.3880597014925373,0.417910447761194,0.26865671641791045,0.4477611940298508,0.31343283582089554,0.3880597014925373,0.14925373134328354,0.417910447761194
2,,0.07692307692307693,0.5,0.1153846153846154,0.38461538461538464,0.4230769230769231,0.5,0.038461538461538464,0.038461538461538464,0.4615384615384616,0.5384615384615384,0.4615384615384616,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5,0.5384615384615384,0.5,0.5,0.038461538461538464,0.4230769230769231
3,,0.10869565217391304,0.1956521739130435,0.021739130434782608,0.21739130434782608,0.4565217391304348,0.39130434782608703,0.021739130434782608,0.021739130434782608,0.5434782608695652,0.5652173913043478,0.5,0.4782608695652174,0.5652173913043478,0.5652173913043478,0.5,0.5434782608695652,0.5217391304347826,0.3478260869565217,0.043478260869565216,0.34782608695652173
4,,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.32142857142857145,0.42857142857142855,0.4642857142857143,0.03571428571428571,0.0,0.5714285714285714,0.5714285714285714,0.4642857142857143,0.5,0.5714285714285714,0.5714285714285714,0.5,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.0,0.5357142857142857
5,,0.17391304347826084,0.1956521739130435,0.06521739130434782,0.13043478260869565,0.21739130434782608,0.2391304347826087,0.0,0.0,0.3478260869565217,0.3478260869565217,0.21739130434782608,0.32608695652173914,0.3478260869565217,0.3478260869565217,0.2826086956521739,0.3043478260869565,0.3478260869565217,0.2826086956521739,0.0,0.30434782608695654
6,,0.30337078651685395,0.3258426966292135,0.25842696629213485,0.3258426966292135,0.4719101123595506,0.42696629213483145,0.24719101123595505,0.15730337078651685,0.4831460674157304,0.4606741573033708,0.4494382022471911,0.4719101123595506,0.42696629213483145,0.39325842696629215,0.3146067415730337,0.5056179775280899,0.4382022471910113,0.34831460674157305,0.15730337078651685,0.38202247191011235
7,,0.1,0.3,0.1,0.13333333333333333,0.5666666666666667,0.5666666666666667,0.03333333333333333,0.0,0.6666666666666666,0.7666666666666667,0.5666666666666667,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7,0.03333333333333333,0.5333333333333333
8,,0.13043478260869565,0.2826086956521739,0.21739130434782608,0.2391304347826087,0.3695652173913043,0.3695652173913043,0.0,0.0,0.4565217391304348,0.4782608695652174,0.3695652173913043,0.43478260869565216,0.43478260869565216,0.5,0.3043478260869565,0.4782608695652174,0.4782608695652174,0.43478260869565216,0.06521739130434782,0.4782608695652174
9,,0.027027027027027032,0.13513513513513514,0.054054054054054064,0.21621621621621626,0.4324324324324325,0.35135135135135137,0.027027027027027032,0.0,0.4324324324324325,0.4594594594594595,0.35135135135135137,0.40540540540540543,0.4324324324324325,0.4594594594594595,0.40540540540540543,0.4324324324324325,0.4324324324324325,0.40540540540540543,0.0,0.5135135135135135
10,,0.2432432432432433,0.3108108108108108,0.3648648648648649,0.3783783783783784,0.5405405405405406,0.5,0.2972972972972973,0.20270270270270271,0.6081081081081081,0.5135135135135135,0.5,0.581081081081081,0.5945945945945946,0.5135135135135135,0.3783783783783784,0.5540540540540541,0.4189189189189189,0.5,0.14864864864864866,0.47297297297297297
