,Unnamed: 1,browserbite-dt-external-k3,browserbite-randomforest-external-k3,browserbite-svm-external-k3,browserbite-nn-external-k3,crosscheck-dt-external-k3,crosscheck-randomforest-external-k3,crosscheck-svm-external-k3,crosscheck-nn-external-k3,browserninja1-dt-external-k3,browserninja1-randomforest-external-k3,browserninja1-svm-external-k3,browserninja1-nn-external-k3,browserninja2-dt-external-k3,browserninja2-randomforest-external-k3,browserninja2-svm-external-k3,browserninja2-nn-external-k3,browserninja3-dt-external-k3,browserninja3-randomforest-external-k3,browserninja3-svm-external-k3,browserninja3-nn-external-k3
1,,0.7605633802816902,0.8607594936708861,0.8799999999999999,0.8684210526315791,0.8000000000000002,0.8192771084337349,0.8529411764705882,0.8358208955223879,0.9135802469135802,0.9135802469135802,0.902439024390244,0.8947368421052632,0.8409090909090908,0.9,0.6857142857142857,0.9333333333333332,0.9135802469135802,0.9135802469135802,0.8333333333333333,0.8
2,,0.4210526315789473,0.4761904761904762,0.2424242424242425,0.4,0.5753424657534245,0.7407407407407408,0.0689655172413793,0.0689655172413793,0.7586206896551724,0.8474576271186439,0.8387096774193549,0.8135593220338982,0.6785714285714286,0.6666666666666666,0.742857142857143,0.8666666666666666,0.8387096774193549,0.7058823529411765,0.8571428571428571,0.7586206896551724
3,,0.3010752688172043,0.30927835051546393,0.18390804597701144,0.2978723404255319,0.5357142857142857,0.639344262295082,0.07317073170731707,0.025,0.7,0.7552447552447552,0.7681159420289855,0.7826086956521741,0.7083333333333334,0.6101694915254238,0.7518796992481204,0.5333333333333333,0.763157894736842,0.6259541984732825,0.5360824742268039,0.5306122448979591
4,,0.33333333333333337,0.5714285714285714,0.2962962962962963,0.2727272727272727,0.7804878048780488,0.8717948717948718,0.0,0.0,0.8260869565217391,0.8636363636363636,0.8372093023255814,0.8421052631578947,0.8444444444444443,0.9047619047619048,0.8372093023255814,0.9047619047619048,0.8085106382978724,0.8636363636363636,0.8333333333333333,0.7500000000000001
5,,0.4838709677419355,0.3555555555555555,0.2380952380952381,0.372093023255814,0.5098039215686274,0.5660377358490566,0.05714285714285715,0.0,0.7636363636363637,0.8064516129032258,0.6545454545454545,0.6545454545454545,0.65625,0.7857142857142856,0.5769230769230769,0.6037735849056605,0.7213114754098359,0.5769230769230769,0.6666666666666667,0.6774193548387097
6,,0.7999999999999999,0.7999999999999999,0.5569620253164557,0.5844155844155844,0.6974358974358975,0.7185628742514969,0.5241379310344827,0.5034965034965034,0.8686868686868686,0.8279569892473118,0.8124999999999999,0.8855721393034826,0.912621359223301,0.7325581395348836,0.7593582887700534,0.8512820512820513,0.8730964467005076,0.8865979381443299,0.8512820512820513,0.3807615230460922
7,,0.30769230769230765,0.3661971830985916,0.2647058823529412,0.25396825396825395,0.5365853658536585,0.6896551724137931,0.03636363636363636,0.03636363636363636,0.6548672566371682,0.6981132075471698,0.6862745098039215,0.6666666666666667,0.6238532110091743,0.6451612903225806,0.440251572327044,0.4191616766467065,0.6428571428571429,0.3066666666666667,0.37777777777777777,0.28368794326241137
8,,0.6000000000000001,0.6456692913385826,0.5365853658536586,0.4660194174757282,0.6119402985074626,0.6949152542372881,0.2954545454545455,0.2758620689655173,0.8120300751879699,0.8307692307692308,0.7716535433070866,0.838235294117647,0.8843537414965987,0.784,0.8592592592592593,0.8405797101449275,0.8181818181818181,0.8030303030303029,0.7910447761194029,0.2323049001814882
9,,0.5565217391304348,0.6371681415929203,0.5346534653465346,0.5454545454545454,0.6607142857142856,0.6545454545454545,0.225,0.20253164556962025,0.8346456692913385,0.7563025210084034,0.7868852459016393,0.8372093023255814,0.7638888888888888,0.6964285714285714,0.8444444444444446,0.8095238095238096,0.784,0.7868852459016393,0.8064516129032259,0.27139874739039666
10,,0.7283950617283951,0.8045977011494254,0.7560975609756097,0.0,0.7292817679558011,0.7674418604651163,0.5401459854014599,0.5294117647058824,0.8955223880597015,0.8176795580110497,0.8494623655913979,0.8900523560209425,0.8866995073891626,0.8068181818181819,0.7955801104972375,0.8222222222222222,0.8350515463917526,0.8,0.8524590163934427,0.527859237536657
