,Unnamed: 1,browserbite-dt-external-k3,browserbite-randomforest-external-k3,browserbite-svm-external-k3,browserbite-nn-external-k3,crosscheck-dt-external-k3,crosscheck-randomforest-external-k3,crosscheck-svm-external-k3,crosscheck-nn-external-k3,browserninja1-dt-external-k3,browserninja1-randomforest-external-k3,browserninja1-svm-external-k3,browserninja1-nn-external-k3,browserninja2-dt-external-k3,browserninja2-randomforest-external-k3,browserninja2-svm-external-k3,browserninja2-nn-external-k3,browserninja3-dt-external-k3,browserninja3-randomforest-external-k3,browserninja3-svm-external-k3,browserninja3-nn-external-k3
1,,0.6923076923076923,0.8717948717948718,0.8461538461538461,0.8461538461538461,0.9230769230769232,0.8717948717948718,0.7435897435897436,0.7179487179487181,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.8717948717948718,0.9487179487179488,0.9230769230769232,0.6153846153846154,0.8974358974358975,0.9487179487179488,0.9487179487179488,0.7692307692307693,0.7692307692307693
2,,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.75,0.7142857142857143,0.03571428571428571,0.03571428571428571,0.7857142857142857,0.8928571428571429,0.9285714285714286,0.8571428571428571,0.6785714285714286,0.5714285714285714,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.8571428571428571,0.7857142857142857
3,,0.17721518987341772,0.18987341772151886,0.10126582278481013,0.17721518987341772,0.3797468354430379,0.4936708860759494,0.0379746835443038,0.012658227848101266,0.620253164556962,0.6835443037974683,0.6708860759493671,0.6835443037974683,0.6455696202531646,0.4556962025316456,0.6329113924050633,0.6582278481012658,0.7341772151898734,0.5189873417721519,0.6582278481012658,0.6582278481012658
4,,0.3157894736842105,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.8421052631578947,0.8947368421052632,0.0,0.0,1.0,1.0,0.9473684210526316,0.8421052631578947,1.0,1.0,0.9473684210526316,1.0,1.0,1.0,0.7894736842105263,0.7894736842105263
5,,0.4545454545454545,0.2424242424242425,0.15151515151515152,0.2424242424242425,0.3939393939393939,0.4545454545454545,0.030303030303030307,0.0,0.6363636363636364,0.7575757575757576,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.6666666666666666,0.4545454545454545,0.4848484848484849,0.6666666666666666,0.4545454545454545,0.5757575757575758,0.6363636363636364
6,,0.7476635514018691,0.7102803738317757,0.41121495327102797,0.4205607476635514,0.6355140186915887,0.5607476635514018,0.35514018691588783,0.3364485981308411,0.8037383177570093,0.7196261682242991,0.7289719626168224,0.8317757009345794,0.8785046728971962,0.5887850467289719,0.6635514018691588,0.7757009345794392,0.8037383177570093,0.8037383177570093,0.7757009345794392,0.8878504672897196
7,,0.1851851851851852,0.2407407407407408,0.16666666666666666,0.14814814814814814,0.4074074074074074,0.5555555555555556,0.018518518518518517,0.018518518518518517,0.6851851851851852,0.6851851851851852,0.6481481481481481,0.6296296296296297,0.6296296296296297,0.5555555555555556,0.6481481481481481,0.6481481481481481,0.6666666666666666,0.4259259259259259,0.6296296296296297,0.7407407407407407
8,,0.52,0.5466666666666666,0.44,0.32,0.5466666666666666,0.5466666666666666,0.17333333333333334,0.16,0.72,0.72,0.6533333333333333,0.76,0.8666666666666667,0.6533333333333333,0.7733333333333333,0.7733333333333333,0.72,0.7066666666666667,0.7066666666666667,0.8533333333333334
9,,0.4507042253521127,0.5070422535211268,0.38028169014084506,0.38028169014084506,0.5211267605633803,0.5070422535211268,0.1267605633802817,0.11267605633802814,0.7464788732394366,0.6338028169014085,0.676056338028169,0.7605633802816901,0.7746478873239436,0.5492957746478874,0.8028169014084507,0.7183098591549296,0.6901408450704225,0.676056338028169,0.7042253521126759,0.9154929577464789
10,,0.59,0.7,0.62,0.0,0.66,0.66,0.37,0.36,0.9,0.74,0.79,0.85,0.9,0.71,0.72,0.74,0.81,0.7,0.78,0.9
