,Unnamed: 1,browserbite-dt-internal-k3,browserbite-randomforest-internal-k3,browserbite-svm-internal-k3,browserbite-nn-internal-k3,crosscheck-dt-internal-k3,crosscheck-randomforest-internal-k3,crosscheck-svm-internal-k3,crosscheck-nn-internal-k3,browserninja1-dt-internal-k3,browserninja1-randomforest-internal-k3,browserninja1-svm-internal-k3,browserninja1-nn-internal-k3,browserninja2-dt-internal-k3,browserninja2-randomforest-internal-k3,browserninja2-svm-internal-k3,browserninja2-nn-internal-k3,browserninja3-dt-internal-k3,browserninja3-randomforest-internal-k3,browserninja3-svm-internal-k3,browserninja3-nn-internal-k3
1,,0.8256104797115342,0.8880277511524943,0.6912775571682871,0.7046738783148477,0.8627687251814323,0.8838696426126249,0.6617326212971838,0.6172623122917523,0.93191382536857,0.9292802044821762,0.7062029303026153,0.7646811812497147,0.8999224063170388,0.9564334291843534,0.632493495823634,0.7208224930393902,0.9386416541147472,0.9268017709617054,0.5746268656716418,0.7031448263270801
2,,0.8375890498679259,0.8662450972544625,0.5571720163291444,0.6871047786760586,0.7986472424557752,0.7826582886416393,0.5192307692307693,0.5192307692307693,0.7350316177059154,0.8849755863283439,0.7297286480429042,0.7650684383254621,0.8758904986792605,0.9121708156567678,0.7473985431841831,0.7661090210517889,0.7797566637316897,0.9575562314896342,0.5192307692307693,0.7016529256383576
3,,0.8519678614891029,0.8616688793008076,0.5108695652173914,0.6080595198583915,0.8323376479699083,0.8519955194158646,0.5089611682708265,0.5108695652173914,0.8727873658590551,0.9017037282885274,0.7490458015267175,0.7362678393627612,0.8936898440092931,0.9153045137736476,0.7490458015267175,0.7507467640225688,0.8451847549507687,0.8898315632260205,0.5217391304347826,0.6510122801194823
4,,0.9006140917905623,0.9080478345184227,0.5357142857142857,0.6539269553975436,0.9322276987718164,0.9257029734970912,0.5178571428571429,0.5,0.8969780219780219,0.9697398190045248,0.7310116354234002,0.7432126696832579,0.9351365546218487,0.9524078862314156,0.7437782805429864,0.7610698125404007,0.9565287653522948,0.9439641241111828,0.5,0.7582417582417581
5,,0.8885585021625313,0.8935237878442978,0.5319542453903938,0.5652173913043478,0.8897251308900525,0.8814875938993855,0.4960732984293194,0.5,0.9109378556794904,0.8655816071022081,0.6073867516503528,0.6584623264284089,0.9114500341452312,0.8991150694286365,0.6393409970407467,0.6489016617345778,0.9089745048941498,0.8703619394491235,0.5,0.6443205099021171
6,,0.8244545765705618,0.9026456680935218,0.6262048332776958,0.6614170233804211,0.8675433444185742,0.8697174319990195,0.6220911806837917,0.5773354010758459,0.9166811042421118,0.9334822164284114,0.7209582887881311,0.7325703250778572,0.8891637897156571,0.9688676574364782,0.6531664772175059,0.7499883795124467,0.8906427608588174,0.9429096010580982,0.5780875635429387,0.6676941994751765
7,,0.8692894809880656,0.9429364418540104,0.5487510407993339,0.5658340271995559,0.9255342769913959,0.9231473771856786,0.5166666666666667,0.5,0.9623785734110464,0.9624757146822094,0.7825006938662226,0.7645850679988897,0.9572994726616708,0.9536081043574798,0.8291701359977796,0.805023591451568,0.9726339161809604,0.9471967804607272,0.5166666666666667,0.740022203719123
8,,0.8194912360573641,0.9045811518324608,0.6045071704985204,0.6172091964488959,0.8910937855679492,0.8430969724561802,0.5,0.5,0.8209424083769634,0.8965570225358526,0.6834737081720919,0.7145117231959937,0.9149954473025268,0.8915661279307991,0.6461529706351012,0.7344183928977919,0.8811290689733667,0.9147848850443888,0.5318233553380378,0.722900068290462
9,,0.8718213287178805,0.9157735321528424,0.5261033817068299,0.6068765810145121,0.8954034083344428,0.8869574623884968,0.5135135135135135,0.5,0.8880392091598991,0.8292670749567302,0.6704416855278924,0.6990081214219145,0.8374550659033418,0.8990563839701772,0.6937741312741312,0.7128295167088271,0.8643156703501531,0.8239082678737852,0.4990763546798029,0.69949074690454
10,,0.8356897665992141,0.9138626081981628,0.6802764151842945,0.6874251750770763,0.8932135781410575,0.8732902836195663,0.6468846345365358,0.5999793403752635,0.9345858010107324,0.9410061766980624,0.7443159545276361,0.7872085138843273,0.9428575969148294,0.9594700541388116,0.6831131405808004,0.7738910019388262,0.9436469005265556,0.9293175967029359,0.5737363196202867,0.7157103202771569
