,Unnamed: 1,browserninja2-dt-external-k20,browserninja2-svm-external-k20
1,,0.8590345727332028,0.8566862361382909
2,,1.0,0.9310344827586208
3,,0.9987711213517665,0.9242703533026114
4,,0.9839553048383598,0.8266760685615101
5,,0.8281959943295409,0.7464832248918615
6,,0.9988150655945832,0.8823529411764706
7,,0.9599527511050145,0.7479423868312757
8,,0.9685984308131241,0.8485734664764623
9,,0.7580386530508904,0.7324246771879483
10,,0.9169714982472185,0.7750342935528121
