,Unnamed: 1,browserbite-dt-external-k3,browserbite-randomforest-external-k3,browserbite-svm-external-k3,browserbite-nn-external-k3,crosscheck-dt-external-k3,crosscheck-randomforest-external-k3,crosscheck-svm-external-k3,crosscheck-nn-external-k3,browserninja1-dt-external-k3,browserninja1-randomforest-external-k3,browserninja1-svm-external-k3,browserninja1-nn-external-k3,browserninja2-dt-external-k3,browserninja2-randomforest-external-k3,browserninja2-svm-external-k3,browserninja2-nn-external-k3,browserninja3-dt-external-k3,browserninja3-randomforest-external-k3,browserninja3-svm-external-k3,browserninja3-nn-external-k3
1,,0.9779977488937202,0.9975330342137316,0.9047751206500456,0.9933237738409116,0.9660021277579908,0.9828083321769432,0.9085218249379404,0.8947222350710025,0.9483401945819264,0.9979493346901648,0.9646607151117071,0.99859691320906,0.9846585565166442,0.9984889834559106,0.7587692924433754,0.994588093806374,0.971529672972848,0.9991596897790525,0.9869404998689424,0.9925991026411952
2,,0.8706427826605094,0.9504319976165648,0.6407530165350812,0.9189445851333234,0.915313570683748,0.9468009831669894,0.2365186950692686,0.8263071652018471,0.9435796216296738,0.9967041561150008,0.9737449724415316,0.9839490540741844,0.9590160881870996,0.974378072396842,0.978809772084016,0.971063607924922,0.9590905705347832,0.9954938179651422,0.9779904662594964,0.9746015194398928
3,,0.7518732367721931,0.8037645684769824,0.5906556123078442,0.9057048387494756,0.7907444419769536,0.8062814091017512,0.3864337355343351,0.7439484787919165,0.8651351773714644,0.8943379310912069,0.9160970875383492,0.9297176368018027,0.8624743997828608,0.9523034026698248,0.9528956004638884,0.8877785180250204,0.8731257351066367,0.9199874980465697,0.8764979725450524,0.8841842064138311
4,,0.8613190310602935,0.9754228797076678,0.6036423645900866,0.9669947545234868,0.9478988624977898,0.9944303648258384,0.8029704720928863,0.6056462544940178,0.9970531030824542,0.9989980550480344,0.9466611657924204,0.9983497377261742,0.9957859374079095,0.999233806801438,0.9487829315730536,0.9986444274179288,0.9979077031885424,0.9990569929863854,0.9961100960688396,0.996404785760594
5,,0.8089778089778091,0.8756873756873758,0.6351156351156351,0.9174759174759176,0.8975078975078975,0.897897897897898,0.665964665964666,0.5161265161265162,0.8596388596388597,0.9389649389649392,0.9137319137319138,0.9300729300729302,0.8514878514878516,0.9515229515229516,0.8373113373113374,0.9602979602979602,0.8553878553878554,0.9085644085644086,0.913848913848914,0.9228579228579228
6,,0.8558107768581003,0.9810306206584168,0.6775240899262881,0.9677285225434998,0.8861695690176832,0.9110521715436308,0.6361014484035005,0.8160106445094784,0.7911616599489715,0.9965090396939704,0.8797697700177289,0.9845038872984248,0.9891714763948802,0.9934922696373152,0.8030040306171197,0.9736328988948536,0.9850134648798424,0.9523084926058172,0.9816835169346078,0.946745604008677
7,,0.8213993517731836,0.7231347745366437,0.6194814185468391,0.9238490827275874,0.8062635702822619,0.7826630793920513,0.7419522326064382,0.7134585732716574,0.7944003901947826,0.8710783850970767,0.8684587306082633,0.9355391925485383,0.8693476824317945,0.8636363636363636,0.8073255923723214,0.8870637842600458,0.867388841687907,0.9487633342773528,0.9031907863683564,0.85089209855565
8,,0.8409037745879849,0.9645365940102782,0.7379018252702463,0.9425447457026404,0.884922913343966,0.8408789650894912,0.5651391104022683,0.716682615629984,0.9063016126174022,0.9897076023391812,0.8505653021442495,0.9767641325536064,0.9842247031720716,0.9932589048378524,0.924054580896686,0.959652667021088,0.9784263689526848,0.9525571504518872,0.9726811979443558,0.9206025163919902
9,,0.7589157587031624,0.9380857471875276,0.7465408805031446,0.9353529984941094,0.8627203472406768,0.7550713083532642,0.5316591372132164,0.711196740189565,0.8867747364691293,0.9869208964478696,0.8345513331561698,0.9622907254849852,0.9730268402870051,0.976592257950217,0.95866772964833,0.938107892638852,0.9688103463548589,0.9837939587208786,0.935042962175569,0.9181858446275135
10,,0.9104653465346534,0.9874514851485148,0.8065980198019802,0.9757623762376236,0.9319247524752476,0.9109584158415841,0.5949980198019802,0.8720950495049505,0.9153861386138612,0.9864495049504952,0.8914336633663367,0.9802138613861386,0.987320792079208,0.9949683168316832,0.8630059405940594,0.9651524752475248,0.9867148514851484,0.9676336633663368,0.9651168316831684,0.9538534653465346
