,Unnamed: 1,browserbite-dt-internal-k3,browserbite-randomforest-internal-k3,browserbite-svm-internal-k3,browserbite-nn-internal-k3,crosscheck-dt-internal-k3,crosscheck-randomforest-internal-k3,crosscheck-svm-internal-k3,crosscheck-nn-internal-k3,browserninja1-dt-internal-k3,browserninja1-randomforest-internal-k3,browserninja1-svm-internal-k3,browserninja1-nn-internal-k3,browserninja2-dt-internal-k3,browserninja2-randomforest-internal-k3,browserninja2-svm-internal-k3,browserninja2-nn-internal-k3,browserninja3-dt-internal-k3,browserninja3-randomforest-internal-k3,browserninja3-svm-internal-k3,browserninja3-nn-internal-k3
1,,0.5384615384615384,0.5686274509803921,0.62,0.6590909090909091,0.6739130434782609,0.7560975609756098,0.7333333333333333,0.5531914893617021,0.5526315789473685,0.6610169491525424,0.7380952380952381,0.7450980392156863,0.7380952380952381,0.6617647058823529,0.4090909090909091,0.75,0.6909090909090909,0.5411764705882353,0.71875,0.6086956521739131
2,,0.35135135135135137,0.35,0.4166666666666667,0.48,1.0,0.9285714285714286,0.035849056603773584,0.09090909090909093,0.7777777777777778,0.7894736842105263,0.8125,0.7,0.8823529411764706,0.875,0.7647058823529411,0.7142857142857143,0.7647058823529411,0.7,0.7272727272727273,0.7692307692307693
3,,0.6071428571428571,0.6956521739130435,0.5128205128205128,0.54,0.9130434782608696,0.7931034482758621,0.1,0.09649122807017543,0.8285714285714286,0.8529411764705882,0.8965517241379308,0.6756756756756757,0.9629629629629628,0.9629629629629628,0.8571428571428571,0.8695652173913043,0.9230769230769232,0.9310344827586208,0.12903225806451613,0.2
4,,0.52,0.4615384615384616,0.5263157894736842,0.9,1.0,0.7272727272727273,0.03823529411764706,0.16666666666666666,0.8888888888888888,0.8571428571428571,0.8823529411764706,0.8235294117647058,0.9411764705882352,0.8947368421052632,0.8,0.5142857142857142,0.8888888888888888,0.9444444444444444,0.5333333333333333,0.8823529411764706
5,,0.5,0.7407407407407407,0.4358974358974359,0.696969696969697,0.7083333333333334,1.0,0.06567164179104477,0.13559322033898305,0.9411764705882352,0.9444444444444444,0.7272727272727273,0.5471698113207547,0.9411764705882352,0.8333333333333334,0.8636363636363636,0.6470588235294118,0.8421052631578947,0.8571428571428571,0.1206896551724138,0.5625
6,,0.39130434782608703,0.3877551020408163,0.5370370370370371,0.5454545454545454,0.7547169811320755,0.6724137931034483,0.75,0.6666666666666666,0.6515151515151515,0.746268656716418,0.6779661016949152,0.6533333333333333,0.7692307692307693,0.8059701492537313,0.5957446808510638,0.734375,0.8367346938775511,0.7741935483870968,0.6521739130434783,0.5614035087719298
7,,0.3414634146341464,0.6818181818181818,0.32,0.8,1.0,0.9523809523809524,0.028205128205128206,0.10843373493975904,0.9523809523809524,0.9565217391304348,0.9166666666666666,0.6,1.0,0.9166666666666666,0.6666666666666666,1.0,0.9565217391304348,0.92,0.06371191135734072,0.22727272727272727
8,,0.05797101449275361,0.2982456140350877,0.425,0.40384615384615385,0.7391304347826086,0.5862068965517241,0.0259009009009009,0.5555555555555556,0.8076923076923077,0.9583333333333334,0.7727272727272727,0.6176470588235294,0.6666666666666666,0.88,0.4186046511627907,0.7096774193548387,0.3142857142857143,0.7419354838709677,0.202020202020202,0.4883720930232558
9,,1.0,0.2777777777777778,0.2452830188679245,0.43333333333333335,0.6666666666666666,0.6666666666666666,0.02372881355932204,0.0784313725490196,0.7391304347826086,1.0,0.6666666666666666,0.6,0.8235294117647058,0.68,0.6666666666666666,0.8235294117647058,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.6470588235294118
10,,0.5,0.5692307692307692,0.7179487179487181,0.72,0.7307692307692307,0.8181818181818182,0.6666666666666666,0.5581395348837209,0.5777777777777777,0.851063829787234,0.5967741935483871,0.7213114754098361,0.7358490566037735,0.75,0.6136363636363636,0.7592592592592593,0.7258064516129032,0.734375,0.6829268292682927,0.5263157894736842
