@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {0, 1, 2}
@ATTRIBUTE internal {0, 1, 2}

@DATA
http://wwatana.be/mobile/projetos-2019/11,48.0,DIV,2.0,169.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,32.0,34.0,830.0,822.0,190.0,190.0,305.0,291.0,11.0,13.0,611.0,611.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1]/div[2],/body[2]/div[2]/div[1]/div[2],/body[2]/div[2]/div[1]/div[2],0.0,12.0,14.0,612.0,612.0,12.0,14.0,1040.0,1032.0,3.0,3.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,47.0,IMG,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/47.png,results/motog4/47.png,12.0,14.0,612.0,612.0,194.0,186.0,345.0,331.0,11.0,13.0,611.0,611.0,804917.0,49591.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1]/img[1],/body[2]/div[2]/div[1]/img[1],/body[2]/div[2]/div[1]/img[1],1.0,0.0,0.0,0.0,0.0,32.0,34.0,830.0,822.0,0.0,0.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,46.0,DIV,7.0,372.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,11.0,13.0,611.0,611.0,480.0,472.0,347.0,333.0,0.0,0.0,564.0,564.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1],/body[2]/div[2]/div[1],/body[2]/div[2]/div[1],0.0,0.0,0.0,0.0,0.0,11.0,13.0,1105.0,1097.0,4.0,4.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,45.0,DIV,22.0,1078.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,0.0,0.0,564.0,564.0,1522.0,1498.0,375.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[2],/body[2]/div[2],/body[2]/div[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,44.0,SPAN,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/44.png,results/motog4/44.png,229.0,217.0,350.0,344.0,18.0,17.0,16.0,15.0,37.0,36.0,348.0,343.0,34471.0,568.8,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/div[3]/a[1]/span[1],/body[2]/div[1]/div[3]/div[1]/div[3]/a[1]/span[1],/body[2]/div[1]/div[3]/div[1]/div[3]/a[1]/span[1],1.0,37.0,36.0,268.0,265.0,0.0,0.0,564.0,564.0,0.0,0.0,'Font Awesome 5 Free','Font Awesome 5 Free',0,0
http://wwatana.be/mobile/projetos-2019/11,43.0,A,1.0,69.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,37.0,36.0,348.0,343.0,22.0,20.0,300.0,288.0,37.0,36.0,348.0,343.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/div[3]/a[1],/body[2]/div[1]/div[3]/div[1]/div[3]/a[1],/body[2]/div[1]/div[3]/div[1]/div[3]/a[1],0.0,37.0,36.0,268.0,265.0,0.0,0.0,564.0,564.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,42.0,DIV,2.0,113.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,37.0,36.0,348.0,343.0,22.0,20.0,300.0,288.0,0.0,0.0,56.0,56.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/div[3],/body[2]/div[1]/div[3]/div[1]/div[3],/body[2]/div[1]/div[3]/div[1]/div[3],0.0,37.0,36.0,268.0,265.0,0.0,0.0,564.0,564.0,2.0,2.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,41.0,P,0.0,43.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/41.png,results/motog4/41.png,37.0,36.0,268.0,265.0,40.0,38.0,300.0,288.0,0.0,0.0,56.0,56.0,1062624.0,9941.5,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/p[2],/body[2]/div[1]/div[3]/div[1]/p[2],/body[2]/div[1]/div[3]/div[1]/p[2],0.6,37.0,36.0,152.0,149.0,37.0,36.0,348.0,343.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,40.0,SPAN,0.0,17.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/40.png,results/motog4/40.png,37.0,36.0,190.0,187.0,38.0,38.0,300.0,288.0,37.0,36.0,152.0,149.0,913878.0,3636.2,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/h1[1]/span[2],/body[2]/div[1]/div[3]/div[1]/h1[1]/span[2],/body[2]/div[1]/div[3]/div[1]/h1[1]/span[2],0.5,37.0,36.0,152.0,149.0,37.0,36.0,268.0,265.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,39.0,SPAN,0.0,17.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/39.png,results/motog4/39.png,37.0,36.0,152.0,149.0,38.0,38.0,300.0,288.0,37.0,36.0,152.0,149.0,1128624.0,4588.3,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/h1[1]/span[1],/body[2]/div[1]/div[3]/div[1]/h1[1]/span[1],/body[2]/div[1]/div[3]/div[1]/h1[1]/span[1],0.3,0.0,0.0,0.0,0.0,37.0,36.0,190.0,187.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,38.0,H1,2.0,60.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,37.0,36.0,152.0,149.0,76.0,76.0,300.0,288.0,0.0,0.0,56.0,56.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/h1[1],/body[2]/div[1]/div[3]/div[1]/h1[1],/body[2]/div[1]/div[3]/div[1]/h1[1],0.0,0.0,0.0,0.0,0.0,37.0,36.0,268.0,265.0,0.0,0.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,37.0,DIV,7.0,327.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,0.0,0.0,56.0,56.0,375.0,372.0,337.0,324.0,0.0,0.0,56.0,56.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1],/body[2]/div[1]/div[3]/div[1],/body[2]/div[1]/div[3]/div[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,564.0,4.0,4.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,36.0,DIV,8.0,353.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,0.0,0.0,56.0,56.0,500.0,500.0,375.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3],/body[2]/div[1]/div[3],/body[2]/div[1]/div[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,564.0,2.0,2.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,35.0,SPAN,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/35.png,results/motog4/35.png,233.0,222.0,18.0,18.0,19.0,19.0,19.0,19.0,223.0,212.0,16.0,16.0,13932.0,445.3,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[2]/div[2]/ul[1]/li[7]/a[1]/span[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[7]/a[1]/span[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[7]/a[1]/span[1],0.3,147.0,141.0,16.0,16.0,0.0,0.0,56.0,56.0,0.0,0.0,'Font Awesome 5 Free','Font Awesome 5 Free',0,0
http://wwatana.be/mobile/projetos-2019/11,34.0,A,1.0,72.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,223.0,212.0,16.0,16.0,23.0,23.0,113.0,110.0,147.0,141.0,16.0,16.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[2]/div[2]/ul[1]/li[7]/a[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[7]/a[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[7]/a[1],0.0,147.0,141.0,16.0,16.0,0.0,0.0,56.0,56.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,0
http://wwatana.be/mobile/projetos-2019/11,32.0,SPAN,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/32.png,results/motog4/32.png,347.0,332.0,18.0,18.0,19.0,19.0,17.0,17.0,337.0,322.0,16.0,16.0,23025.0,334.8,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[2]/div[2]/ul[1]/li[6]/a[1]/span[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[6]/a[1]/span[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[6]/a[1]/span[1],1.0,147.0,141.0,16.0,16.0,147.0,141.0,16.0,16.0,0.0,0.0,'Font Awesome 5 Free','Font Awesome 5 Free',0,0
http://wwatana.be/mobile/projetos-2019/11,31.0,A,1.0,52.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,337.0,322.0,16.0,16.0,23.0,23.0,37.0,37.0,147.0,141.0,16.0,16.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[2]/div[2]/ul[1]/li[6]/a[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[6]/a[1],/body[2]/div[1]/div[2]/div[2]/ul[1]/li[6]/a[1],0.0,147.0,141.0,16.0,16.0,147.0,141.0,16.0,16.0,0.0,0.0,'Red Hat Display','Red Hat Display',0,0
