@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {0, 1, 2}
@ATTRIBUTE internal {0, 1, 2}

@DATA
http://wwatana.be/mobile/topsites/www.wikipedia.org/,836.0,DIV,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/836.png,results/motog4/836.png,12.0,12.0,708.0,709.0,37.0,37.0,37.0,37.0,6.0,6.0,708.0,709.0,104133.0,2007.9,750.0,1080.0,375.0,360.0,/body[2]/div[8]/div[3]/div[3]/a[1]/div[1]/div[1],/body[2]/div[8]/div[3]/div[3]/a[1]/div[1]/div[1],/body[2]/div[8]/div[3]/div[3]/a[1]/div[1]/div[1],1.0,187.0,180.0,618.0,619.0,60.0,59.0,708.0,709.0,0.0,0.0,sans-serif,sans-serif,0,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,798.0,HR,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8',null,null,null,2.0,-1.0,results/iphone8/798.png,null,13.0,-1.0,481.0,-1.0,1.0,-1.0,349.0,-1.0,0.0,-1.0,20.0,-1.0,-1.0,-1.0,750.0,-1.0,375.0,-1.0,/body[2]/hr[7],/body[2]/hr[7],null,-1.0,8.0,-1.0,433.0,-1.0,0.0,-1.0,484.0,-1.0,0.0,-1.0,sans-serif,null,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,1.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/1.png,results/motog4/1.png,76.0,68.0,20.0,30.0,57.0,41.0,57.0,57.0,0.0,0.0,20.0,20.0,324273.0,860.5,750.0,1080.0,375.0,360.0,/body[2]/h1[1]/img[1],/body[2]/h1[1]/img[1],/body[2]/h1[1]/img[1],0.5,0.0,0.0,0.0,0.0,136.0,128.0,29.0,22.0,0.0,0.0,'Linux Libertine','Linux Libertine',0,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,867.0,SPAN,0.0,21.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/867.png,results/iphonese/867.png,60.0,60.0,907.0,925.0,18.0,32.0,116.0,99.0,60.0,60.0,888.0,907.0,192633.0,3001.5,750.0,640.0,375.0,320.0,/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],0.3,60.0,60.0,888.0,907.0,187.0,160.0,888.0,907.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,860.0,SPAN,0.0,19.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/860.png,results/iphonese/860.png,241.0,213.0,823.0,835.0,18.0,32.0,114.0,99.0,241.0,213.0,804.0,817.0,218411.0,4501.6,750.0,640.0,375.0,320.0,/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],1.0,241.0,213.0,804.0,817.0,6.0,6.0,888.0,907.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,53.0,SPAN,0.0,2.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/53.png,results/iphonese/53.png,202.0,153.0,308.0,307.0,15.0,31.0,21.0,38.0,148.0,121.0,308.0,307.0,33858.0,3887.2,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[8]/a[1]/small[2]/span[2],/body[2]/div[2]/div[8]/a[1]/small[2]/span[2],/body[2]/div[2]/div[8]/a[1]/small[2]/span[2],0.9,148.0,126.0,308.0,307.0,247.0,211.0,288.0,288.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,23.0,SPAN,0.0,2.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/23.png,results/iphonese/23.png,330.0,258.0,182.0,181.0,11.0,27.0,21.0,43.0,268.0,227.0,180.0,179.0,30485.0,29800.7,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[3]/a[1]/small[2]/span[2],/body[2]/div[2]/div[3]/a[1]/small[2]/span[2],/body[2]/div[2]/div[3]/a[1]/small[2]/span[2],0.5,268.0,227.0,182.0,181.0,0.0,0.0,224.0,224.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,905.0,A,0.0,47.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/905.png,results/iphone8plus/905.png,80.0,163.0,1339.0,1339.0,33.0,14.0,289.0,246.0,6.0,5.0,1339.0,1339.0,1048106.0,6658.7,750.0,1242.0,375.0,414.0,/body[2]/p[9]/small[1]/a[1],/body[2]/p[9]/small[1]/a[1],/body[2]/p[9]/small[1]/a[1],0.8,0.0,0.0,484.0,484.0,139.0,140.0,1358.0,1358.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,902.0,SPAN,0.0,42.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/902.png,results/iphone8plus/902.png,241.0,260.0,1087.0,1087.0,54.0,36.0,117.0,130.0,241.0,260.0,1068.0,1068.0,570094.0,3132.7,750.0,1242.0,375.0,414.0,/body[2]/div[8]/div[3]/div[12]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[12]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[12]/a[1]/div[2]/span[2],0.9,241.0,260.0,1068.0,1068.0,0.0,0.0,1336.0,1336.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,895.0,SPAN,0.0,22.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/895.png,results/iphone8plus/895.png,60.0,60.0,1087.0,1089.0,36.0,18.0,117.0,118.0,60.0,60.0,1068.0,1070.0,419601.0,2518.6,750.0,1242.0,375.0,414.0,/body[2]/div[8]/div[3]/div[11]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[11]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[11]/a[1]/div[2]/span[2],0.9,60.0,60.0,1068.0,1070.0,187.0,207.0,1068.0,1068.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,874.0,SPAN,0.0,21.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/874.png,results/iphone8plus/874.png,241.0,260.0,907.0,909.0,36.0,18.0,117.0,130.0,241.0,260.0,888.0,890.0,433361.0,6272.4,750.0,1242.0,375.0,414.0,/body[2]/div[8]/div[3]/div[8]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[8]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[8]/a[1]/div[2]/span[2],1.0,241.0,260.0,888.0,890.0,6.0,6.0,978.0,978.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,836.0,DIV,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/836.png,results/iphone8plus/836.png,12.0,12.0,708.0,708.0,37.0,37.0,37.0,37.0,6.0,6.0,708.0,708.0,58170.0,1525.2,750.0,1242.0,375.0,414.0,/body[2]/div[8]/div[3]/div[3]/a[1]/div[1]/div[1],/body[2]/div[8]/div[3]/div[3]/a[1]/div[1]/div[1],/body[2]/div[8]/div[3]/div[3]/a[1]/div[1]/div[1],0.8,187.0,207.0,618.0,618.0,60.0,60.0,708.0,708.0,0.0,0.0,sans-serif,sans-serif,0,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,1.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/1.png,results/iphone8plus/1.png,76.0,95.0,20.0,20.0,57.0,57.0,57.0,57.0,0.0,0.0,20.0,20.0,34494.0,1036.2,750.0,1242.0,375.0,414.0,/body[2]/h1[1]/img[1],/body[2]/h1[1]/img[1],/body[2]/h1[1]/img[1],0.6,0.0,0.0,0.0,0.0,136.0,156.0,29.0,29.0,0.0,0.0,'Linux Libertine','Linux Libertine',0,2
http://wwatana.be/mobile/topsites/mail.ru/,218.0,IMG,0.0,0.0,null,'Android null - Chrome -- Android - MotoG4',null,null,-1.0,3.0,null,results/motog4/218.png,-1.0,0.0,-1.0,323.0,-1.0,75.0,-1.0,360.0,-1.0,0.0,-1.0,323.0,-1.0,-1.0,-1.0,1080.0,-1.0,360.0,/body[2]/span[4]/div[21]/div[3]/a[3]/img[1],null,/body[2]/span[4]/div[21]/div[3]/a[3]/img[1],-1.0,-1.0,0.0,-1.0,323.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,null,'Helvеtica Neue',2,2
http://wwatana.be/mobile/topsites/mail.ru/,845.0,SPAN,0.0,13.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/845.png,results/iphonese/845.png,226.0,138.0,1920.0,1940.0,20.0,20.0,97.0,97.0,138.0,138.0,1920.0,1920.0,107106.0,1956.1,750.0,640.0,375.0,320.0,/body[2]/span[4]/span[44]/div[2]/div[3]/div[3]/a[2]/span[2]/span[2]/span[3],/body[2]/span[4]/span[44]/div[2]/div[3]/div[3]/a[2]/span[2]/span[2]/span[3],/body[2]/span[4]/span[44]/div[2]/div[3]/div[3]/a[2]/span[2]/span[2]/span[3],1.0,178.0,178.0,1920.0,1920.0,138.0,138.0,1940.0,1960.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',2,2
http://wwatana.be/mobile/topsites/mail.ru/,227.0,A,0.0,7.0,'iOS 12.1 - Safari -- iOS - iPhone 8',null,null,null,2.0,-1.0,results/iphone8/227.png,null,342.0,-1.0,327.0,-1.0,44.0,-1.0,56.0,-1.0,6.0,-1.0,327.0,-1.0,-1.0,-1.0,750.0,-1.0,375.0,-1.0,/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[6],/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[6],null,-1.0,284.0,-1.0,327.0,-1.0,415.0,-1.0,327.0,-1.0,1.0,-1.0,'Helvеtica Neue',null,2,2
http://wwatana.be/mobile/topsites/mail.ru/,226.0,A,0.0,4.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/226.png,results/iphonese/226.png,284.0,284.0,327.0,327.0,44.0,44.0,41.0,41.0,6.0,6.0,327.0,327.0,101985.0,184.5,750.0,640.0,375.0,320.0,/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[5],/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[5],/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[5],1.0,229.0,229.0,327.0,327.0,342.0,342.0,327.0,327.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,107.0,SPAN,0.0,2.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/107.png,results/iphonese/107.png,317.0,300.0,115.0,115.0,21.0,21.0,25.0,25.0,317.0,300.0,111.0,111.0,59346.0,271.2,750.0,640.0,375.0,320.0,/body[2]/span[4]/span[8]/span[4]/div[1]/span[1]/a[3]/span[1]/span[2]/span[1],/body[2]/span[4]/span[8]/span[4]/div[1]/span[1]/a[3]/span[1]/span[2]/span[1],/body[2]/span[4]/span[8]/span[4]/div[1]/span[1]/a[3]/span[1]/span[2]/span[1],0.4,277.0,260.0,111.0,111.0,0.0,0.0,0.0,0.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,890.0,TD,0.0,3.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/890.png,results/iphone8plus/890.png,317.0,356.0,2173.0,2172.0,35.0,35.0,40.0,40.0,18.0,18.0,2173.0,2172.0,111846.0,1400.0,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[2]/td[2],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[2]/td[2],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[2]/td[2],0.9,113.0,113.0,2173.0,2172.0,363.0,402.0,2094.0,2094.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,889.0,SPAN,0.0,7.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/889.png,results/iphone8plus/889.png,124.0,123.0,2176.0,2176.0,18.0,18.0,183.0,222.0,113.0,113.0,2173.0,2172.0,333672.0,15963318.0,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[2]/td[1]/span[1],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[2]/td[1]/span[1],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[2]/td[1]/span[1],0.4,18.0,18.0,2138.0,2138.0,317.0,356.0,2173.0,2172.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,886.0,TD,0.0,3.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/886.png,results/iphone8plus/886.png,317.0,356.0,2138.0,2138.0,35.0,35.0,40.0,40.0,18.0,18.0,2138.0,2138.0,109290.0,1400.0,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[3],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[3],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[3],0.9,113.0,113.0,2138.0,2138.0,18.0,18.0,2173.0,2172.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,885.0,SPAN,0.0,4.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/885.png,results/iphone8plus/885.png,124.0,123.0,2151.0,2151.0,18.0,18.0,183.0,222.0,113.0,113.0,2138.0,2138.0,302109.0,5317974.0,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[2]/span[1],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[2]/span[1],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[2]/span[1],0.5,18.0,18.0,2138.0,2138.0,317.0,356.0,2138.0,2138.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,883.0,SPAN,0.0,10.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/883.png,results/iphone8plus/883.png,28.0,28.0,2180.0,2179.0,11.0,11.0,75.0,75.0,18.0,18.0,2138.0,2138.0,77295.0,169331.3,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[1]/span[2],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[1]/span[2],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[1]/span[2],0.5,28.0,28.0,2156.0,2155.0,113.0,113.0,2138.0,2138.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,882.0,SPAN,0.0,5.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/882.png,results/iphone8plus/882.png,28.0,28.0,2156.0,2155.0,19.0,19.0,75.0,75.0,18.0,18.0,2138.0,2138.0,137211.0,1425.0,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[1]/span[1],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[1]/span[1],/body[2]/span[4]/span[47]/span[1]/span[1]/a[1]/table[2]/tbody[1]/tr[1]/td[1]/span[1],1.0,18.0,18.0,2095.0,2095.0,28.0,28.0,2180.0,2179.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/mail.ru/,227.0,A,0.0,7.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/227.png,results/iphone8plus/227.png,342.0,342.0,327.0,327.0,44.0,44.0,56.0,56.0,6.0,6.0,327.0,327.0,86715.0,1988.5,750.0,1242.0,375.0,414.0,/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[6],/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[6],/body[2]/span[4]/span[24]/span[1]/span[1]/span[1]/a[6],0.5,284.0,284.0,327.0,327.0,415.0,415.0,327.0,327.0,1.0,1.0,'Helvеtica Neue','Helvеtica Neue',0,2
http://wwatana.be/mobile/topsites/www.linkedin.com/,50.0,INPUT,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/50.png,results/motog4/50.png,16.0,16.0,330.0,330.0,40.0,40.0,343.0,328.0,16.0,16.0,154.0,154.0,1212322.0,13720.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[5]/form[3]/section[1]/input[9],/body[2]/div[1]/div[5]/form[3]/section[1]/input[9],/body[2]/div[1]/div[5]/form[3]/section[1]/input[9],1.0,16.0,16.0,274.0,274.0,16.0,16.0,382.0,382.0,0.0,0.0,-apple-system,-apple-system,0,2
http://wwatana.be/mobile/topsites/www.linkedin.com/,6.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/6.png,results/motog4/6.png,16.0,16.0,0.0,1.0,50.0,48.0,141.0,173.0,0.0,0.0,0.0,0.0,327895.0,20834106.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[3]/div[1]/h1[1]/img[1],/body[2]/div[1]/div[3]/div[1]/h1[1]/img[1],/body[2]/div[1]/div[3]/div[1]/h1[1]/img[1],0.4,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-200.0,0.0,0.0,-apple-system,-apple-system,0,2
http://wwatana.be/mobile/topsites/www.linkedin.com/,54.0,A,0.0,13.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/54.png,results/iphonese/54.png,236.0,141.0,398.0,398.0,15.0,31.0,78.0,143.0,16.0,16.0,382.0,382.0,108167.0,14789.2,750.0,640.0,375.0,320.0,/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[3],/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[3],/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[3],0.5,127.0,134.0,398.0,398.0,16.0,16.0,430.0,446.0,1.0,1.0,-apple-system,-apple-system,2,2
http://wwatana.be/mobile/topsites/www.linkedin.com/,52.0,A,0.0,14.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/52.png,results/iphonese/52.png,58.0,36.0,382.0,398.0,31.0,15.0,277.0,92.0,16.0,16.0,382.0,382.0,927954.0,6372.8,750.0,640.0,375.0,320.0,/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[1],/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[1],/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[1],1.0,16.0,16.0,330.0,330.0,127.0,134.0,398.0,398.0,1.0,1.0,-apple-system,-apple-system,2,2
http://wwatana.be/mobile/topsites/www.linkedin.com/,52.0,A,0.0,14.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/52.png,results/iphone8plus/52.png,58.0,292.0,382.0,382.0,31.0,15.0,277.0,93.0,16.0,16.0,382.0,382.0,970266.0,7130.0,750.0,1242.0,375.0,414.0,/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[1],/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[1],/body[2]/div[1]/div[5]/form[3]/section[1]/span[10]/a[1],1.0,16.0,16.0,330.0,330.0,127.0,112.0,398.0,398.0,1.0,1.0,-apple-system,-apple-system,2,2
http://wwatana.be/mobile/topsites/www.netflix.com/,243.0,symbol,17.0,2648.0,'iOS 12.1 - Safari -- iOS - iPhone 8',null,null,null,2.0,-1.0,null,null,0.0,-1.0,0.0,-1.0,36.0,-1.0,36.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,750.0,-1.0,375.0,-1.0,/body[2]/div[1]/div[1]/div[1]/svg[3]/defs[1]/symbol[43],/body[2]/div[1]/div[1]/div[1]/svg[3]/defs[1]/symbol[43],null,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,2438.0,-1.0,0.0,-1.0,'Helvetica Neue',null,2,2
http://wwatana.be/mobile/topsites/www.netflix.com/,239.0,symbol,3.0,328.0,'iOS 12.1 - Safari -- iOS - iPhone 8',null,null,null,2.0,-1.0,null,null,0.0,-1.0,0.0,-1.0,18.0,-1.0,18.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,750.0,-1.0,375.0,-1.0,/body[2]/div[1]/div[1]/div[1]/svg[3]/defs[1]/symbol[42],/body[2]/div[1]/div[1]/div[1]/svg[3]/defs[1]/symbol[42],null,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,'Helvetica Neue',null,2,2
http://wwatana.be/mobile/topsites/www.netflix.com/,207.0,symbol,3.0,823.0,'iOS 12.1 - Safari -- iOS - iPhone 8',null,null,null,2.0,-1.0,null,null,0.0,-1.0,0.0,-1.0,11.0,-1.0,36.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,750.0,-1.0,375.0,-1.0,/body[2]/div[1]/div[1]/div[1]/svg[3]/defs[1]/symbol[33],/body[2]/div[1]/div[1]/div[1]/svg[3]/defs[1]/symbol[33],null,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,'Helvetica Neue',null,2,2
http://wwatana.be/mobile/topsites/www.netflix.com/,29.0,H1,0.0,15.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/29.png,results/motog4/29.png,36.0,36.0,546.0,533.0,35.0,35.0,303.0,288.0,36.0,36.0,546.0,533.0,1598118.0,12928.5,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/h1[1],/body[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/h1[1],/body[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/h1[1],0.6,0.0,0.0,10.0,10.0,36.0,36.0,593.0,580.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0,2
