@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE Result {0, 1}

@DATA
http://wwatana.be/mobile/mobile/201602/13/1.html,68.0,SPAM,0.0,9.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/68.png,results/motog4/68.png,156.0,149.0,1414.0,1400.0,15.0,14.0,63.0,62.0,80.0,72.0,1410.0,1396.0,153266.0,410543.3,750.0,1080.0,375.0,360.0,/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],0.6,80.0,72.0,1374.0,1361.0,0.0,0.0,0.0,0.0,1.0,1.0,sans-serif,sans-serif,1
http://wwatana.be/mobile/mobile/201602/13/1.html,7.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/7.png,results/motog4/7.png,67.0,60.0,413.0,367.0,244.0,244.0,240.0,240.0,0.0,0.0,0.0,0.0,4219150.0,168658.4,750.0,1080.0,375.0,360.0,/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],0.7,30.0,30.0,315.0,311.0,0.0,0.0,610.0,610.0,0.0,0.0,-webkit-standard,'Times New Roman',1
http://wwatana.be/mobile/mobile/201602/13/1.html,7.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/7.png,results/iphonese/7.png,67.0,40.0,413.0,371.0,244.0,244.0,240.0,240.0,0.0,0.0,0.0,0.0,3610581.0,105284.0,750.0,640.0,375.0,320.0,/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],0.8,30.0,30.0,315.0,315.0,0.0,0.0,610.0,610.0,0.0,0.0,-webkit-standard,-webkit-standard,1
http://wwatana.be/mobile/mobile/201602/17/1.html,34.0,H1,0.0,47.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/34.png,results/iphone8plus/34.png,28.0,31.0,213.0,265.0,108.0,72.0,317.0,350.0,28.0,31.0,192.0,245.0,4471249.0,44488.1,750.0,1242.0,375.0,414.0,/body[2]/div[2]/div[1]/div[1]/h1[1],/body[2]/div[2]/div[1]/div[1]/h1[1],/body[2]/div[2]/div[1]/div[1]/h1[1],1.0,0.0,0.0,0.0,0.0,142.0,160.0,480.0,496.0,1.0,1.0,'Magorian Regular','Magorian Regular',1
http://wwatana.be/mobile/mobile/201701/01/1.html,144.0,H1,0.0,12.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/144.png,results/iphonese/144.png,35.0,35.0,726.0,786.0,40.0,80.0,284.0,229.0,20.0,20.0,707.0,767.0,1382982.0,15785.8,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],0.4,20.0,20.0,249.0,249.0,35.0,35.0,776.0,876.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,155.0,H1,0.0,13.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/155.png,results/iphonese/155.png,35.0,35.0,1504.0,1764.0,40.0,80.0,284.0,229.0,20.0,20.0,1485.0,1745.0,1132057.0,13809.9,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[1]/h1[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/h1[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/h1[1],0.7,20.0,20.0,249.0,249.0,35.0,35.0,1554.0,1854.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,161.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/161.png,results/iphonese/161.png,202.0,35.0,1554.0,1934.0,80.0,80.0,83.0,83.0,35.0,35.0,1554.0,1854.0,8438.0,4540.9,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[1]/a[4]/img[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/a[4]/img[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/a[4]/img[1],0.3,35.0,35.0,1554.0,1854.0,35.0,35.0,1554.0,1854.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,163.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/163.png,results/iphonese/163.png,35.0,118.0,1634.0,1934.0,80.0,80.0,83.0,83.0,35.0,35.0,1554.0,1854.0,86155.0,6462.0,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[1]/a[5]/img[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/a[5]/img[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/a[5]/img[1],0.7,35.0,35.0,1554.0,1854.0,20.0,20.0,1743.0,2043.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,165.0,H1,0.0,14.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/165.png,results/iphonese/165.png,35.0,35.0,1762.0,2062.0,40.0,80.0,284.0,229.0,20.0,20.0,1743.0,2043.0,1324534.0,23702.8,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[2]/h1[1],/body[2]/div[5]/div[1]/aside[2]/div[2]/h1[1],/body[2]/div[5]/div[1]/aside[2]/div[2]/h1[1],0.8,20.0,20.0,1485.0,1745.0,35.0,35.0,1812.0,2152.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,179.0,H1,0.0,15.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/179.png,results/iphone8plus/179.png,35.0,35.0,2060.0,1940.0,80.0,40.0,284.0,323.0,20.0,20.0,2041.0,1921.0,2504592.0,26122.9,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/aside[2]/div[3]/h1[1],/body[2]/div[5]/div[1]/aside[2]/div[3]/h1[1],/body[2]/div[5]/div[1]/aside[2]/div[3]/h1[1],0.9,20.0,20.0,1743.0,1623.0,35.0,35.0,2150.0,1990.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',1
